2787.50411,2800.75378,Q&A: Make Foundation Roads not hard?,
2800.895279,2837.809843,Last proper dev stream of 2025 (Part 3),
2840.106691,2887.088062,Q&A: What would Mikael like to add in Satisfactory? (Part 1),
2887.088062,2905.1273,Last proper dev stream of 2025 (Part 4),
2905.678337,2985.601807,FICSMAS Comp (Part 3),
2986.132838,2991.455079,Q&A: 1.2 before new year? (Part 2),
2991.455079,2999.997102,Q&A: What would Mikael like to add in Satisfactory? (Part 2),
3001.42577,3014.103289,"Q&A: Battle Royale, when?",
3014.103289,5106.593866,On The Radar,
3014.103289,3056.207421,Intro,
3056.602275,3131.514055,Blueprint Auto-connect (Part 1),
3131.514055,3162.966994,Q&A: 1.2 before new year? (Part 3),
3162.966994,3181.468531,Blueprint Auto-connect (Part 2),
3182.262078,3245.744925,Achievements (Part 1),
3245.744925,3263.630647,Q&A: 1.2 before new year? (Part 4),
3264.164315,3267.326777,Achievements (Part 2),
3267.326777,3280.064598,Still running the froords (Part 1),
3280.838501,3297.497049,Sign poles for smaller Signs getting replaced with default,
3297.497049,3343.433247,Still running the froords (Part 2),
3343.433247,3376.580763,Q&A: 1.2 before new year? (Part 5),
3376.580763,3417.908836,Dedicated Servers,
3419.131987,3430.897838,Q&A: Will there be any Satisfactory Twitch Drops?,
3476.701575,3481.830247,Q&A: Are any new Maps coming to the game?,
3482.313865,3543.348117,"Q&A: Thoughts on ""I Love Strawberries"" update?",
3544.265014,3549.804529,Q&A: Have you ever planned to add fishing into the game? (Part 1),
3553.250287,3852.71348,Q&A: Any plans for optimisation of using large volumes of Signs? (Part 1),1
3852.71348,3861.863366,Q&A: Are we going to need to build a stargate in 2026?,
3868.009571,3878.813574,Surround Sound,
3878.813574,3951.2086351875,Blueprints & valid Windows directory names (Part 1),
3951.2086351875,3984.111985,Q&A: Any plans for optimisation of using large volumes of Signs? (Part 2),
3985.157282,4031.244401,Drones not working (Part 1),
4031.244401,4040.61374,Blueprints & valid Windows directory names (Part 2),
4040.61374,4050.795607,Q&A: Will Blueprints be cross-save on Console & cloud-synced on PC?,
4050.795607,4060.145597,Drones not working (Part 2),
4060.145597,4076.238824,Q&A: Any plans for optimisation of using large volumes of Signs? (Part 3),
4076.58028,4083.4241,Q&A: Who can I bribe to get more Maps?,
4096.257651070312,4101.170369,Drones not working (Part 3),
4101.883134,4111.841954,Community FYI: Shadow from input/output of Buildings seeps through the glass,
4112.224106,4156.142158,FICSMAS,
4156.602342,4166.070864,Community FYI: 2000+ hours in the game and I still love it,
4166.879665,4182.356172,Q&A: Can we get pogo sticks?,
4183.668058,4194.743595,Q&A: Can we have particle systems synced across Multiplayer?,
4196.109015,4237.918851,Q&A: Has the reload button rebinding bug been looked at yet?,
4238.615864,4298.111443,State of Silksong (Part 8),
4298.111443,4335.418685,Q&A: Where can I buy a life-size version of the Factory Cart so I can commute to work?,
4341.647109,4368.237477,Hover Pack could cause factories to stall,
4368.237477,4454.09499,Inverting Camera with keyboard & mouse,
4454.845298,4460.256239,Q&A: When will you add a battle pass to Satisfactory?,
4470.478117,5106.593866,Outro,
4509.899637,4575.198065,Don't expect any more patches for the rest of the year,
4589.010119,4602.060686,Q&A: Is full Controller Support on PC now?,
4575.198065,4673.006988,Final Fantasy XIV (Part 5),
4733.485567,5106.593866,Q&A: What's the Satisfactory 5-year plan? (Part 1),1
5106.593866,7050.484,Q&A,
5106.593866,5141.858747,Intro,
5141.858747,5166.476108,Q&A: Could we have smaller Train Stations?,
5167.040253,5178.951921,Q&A: What's the Satisfactory 5-year plan? (Part 2),
5179.38934,5318.625857,Q&A: What is the latest news on Dedicated Servers?,1
5326.008483,5327.585758,Q&A: Can we get space lasers?,
5327.585758,5355.033253,Final Fantasy XIV (Part 6),
5355.624982,5364.758789980695,Q&A: Can we get renameable Swatches?,
5365.919183,5374.365321,Q&A: Is there a video this Friday? (Part 1),
5375.924836905858,5384.889083,Q&A: Is there a patch this weekend?,
5384.889083,5389.262549,Q&A: Is there a video this Friday? (Part 2),
5399.688147,5434.582981,Q&A: Are diagonal elevators a consideration for the future?,
5442.226683,5578.086686,Q&A: Can we get a nudge feature inside the Blueprint Designer?,
5578.483109,5699.000316,Q&A: Does CSS like the Early Access model enough to do it again?,1
5699.000316,5704.419762290039,Q&A: When will we have Golf in the game? (Part 1),1
5706.278023,5715.093699,Q&A: Did you have plans to add more things to the AWESOME Shop?,
5716.98568,5759.857926,Q&A: Can we please get the Train Signal bugs fixed?,
5760.602477,5768.362855,Q&A: Doom on the HUB computer?,
5769.698015,5771.287899,Q&A: When will we have Golf in the game? (Part 2),
5772.41343,5793.199696,Q&A: Will curve creation be made easier in future?,
5794.145751,5824.045863,Q&A: Will there be more fine-tuning of pathing available for Trains in future?,
5837.703416,5901.692995,Q&A: Will on-stream captions be returning in 2026?,
5902.155371,5913.27223,Q&A: Where are we at with the Mikael emotes for Discord?,
5915.223074,5923.427734,Q&A: More Building shapes?,
5923.427734,5950.455767,"Q&A: 45 degree snap-points on Miners, when?",
5960.363576,5995.443233,Q&A: There is still an issue with Blueprint deletion for Lifts & Belts?,
5996.406932,6031.629937,Q&A: Can you remind people to vote for Satisfactory in the Steam Awards when voting opens?,
6039.628908,6101.186783,"Q&A: Would it be possible to place Building ""ghosts"" for ease of factory planning? (Part 1)",1
6109.852697,6119.272925,Q&A: Will anyone from CSS be making a FICSMAS fireplace build to stream while everyone is out?,
6119.272925,6194.33768,"Q&A: Will there be a 2026 follow-up to the ""Did we make any of these games?"" video?",1
6203.680307,6213.42867,"Q&A: Would it be possible to place Building ""ghosts"" for ease of factory planning? (Part 2)",
6213.42867,6222.602929,Q&A: Can we tame the Giant Flying Manta?,
6223.680167,6259.637906,Q&A: Any chance for other holiday events?,
6272.644937,6310.373769,Q&A: Why have a Q&A section if questions are asked throughout State of Dev?,
6313.50946,6356.366447,Q&A: Can Consoles get a number pad for machines/Valves ?,1
6357.320835,6365.884782,Q&A: Have you ever planned to add fishing into the game? (Part 2),
6365.884782,6969.216887,Outro,
6547.320907,6592.9709,Q&A: What's the Satisfactory 5-year plan? (Part 3),
6685.152402,6797.491971,Final Fantasy XIV (Part 7),
6798.40843374017,6807.156929,"Q&A: Keyboard & Mouse support for Consoles, when?",1
6807.156929,6873.96621,Final Fantasy XIV (Part 8),
6874.999662,6879.706086,Q&A: When will we have Golf in the game? (Part 3),
6880.319423,6895.594932,Q&A: Where are the 3m Ramps & Foundations?,
6969.216887,7050.484,Mikael forgets to turn the stream off,
